2015-05-16 21:18:28,065 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !98! record is !0:00:00.183051! response !200
2015-05-16 21:18:28,190 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !99! record is !0:00:00.119955! response !200
2015-05-16 21:18:28,291 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !100! record is !0:00:00.094655! response !200
2015-05-16 21:18:28,410 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !101! record is !0:00:00.114975! response !200
2015-05-16 21:18:28,517 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !102! record is !0:00:00.101336! response !200
2015-05-16 21:18:28,634 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !103! record is !0:00:00.112378! response !200
2015-05-16 21:18:28,739 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !104! record is !0:00:00.099835! response !200
2015-05-16 21:18:28,849 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !105! record is !0:00:00.105875! response !200
2015-05-16 21:18:28,957 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !106! record is !0:00:00.102285! response !200
2015-05-16 21:18:29,107 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !107! record is !0:00:00.144877! response !200
2015-05-16 21:18:29,241 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !108! record is !0:00:00.129172! response !200
2015-05-16 21:18:29,356 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !109! record is !0:00:00.109305! response !200
2015-05-16 21:18:29,531 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !110! record is !0:00:00.170690! response !200
2015-05-16 21:18:29,694 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !111! record is !0:00:00.157663! response !200
2015-05-16 21:18:29,866 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !112! record is !0:00:00.167116! response !200
2015-05-16 21:18:30,014 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !113! record is !0:00:00.142415! response !200
2015-05-16 21:18:30,161 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !114! record is !0:00:00.141395! response !200
2015-05-16 21:18:30,281 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !115! record is !0:00:00.114060! response !200
2015-05-16 21:18:30,428 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !116! record is !0:00:00.141846! response !200
